#ref_amp,ref_phi,rf_amp,rf_phi,ref_cal_amp,ref_cal_phi,rf_cal_amp,rf_cal_phi,hi_error,optical
3087,57087,5000,64490,2880,61147,3388,2267,7,64805,"2016-06-29 15:21:32.399071"
3095,57086,4999,64488,2881,61154,3382,2291,3,64806,"2016-06-29 15:21:32.510638"
3090,57084,5001,64498,2879,61145,3380,2275,4,64806,"2016-06-29 15:21:32.622918"
3080,57075,5004,64458,2882,61147,3383,2278,-8,64806,"2016-06-29 15:21:32.734076"
3094,57085,5001,64484,2878,61136,3382,2270,6,64806,"2016-06-29 15:21:32.845513"
3089,57078,4997,64485,2886,61137,3383,2269,0,64806,"2016-06-29 15:21:32.957541"
3086,57076,5001,64487,2884,61136,3382,2273,7,64806,"2016-06-29 15:21:33.069447"
3088,57076,4999,64473,2879,61135,3382,2271,-6,64806,"2016-06-29 15:21:33.181203"
3085,57077,5002,64483,2882,61141,3384,2283,-3,64806,"2016-06-29 15:21:33.292892"
3081,57081,4998,64486,2879,61135,3380,2277,1,64806,"2016-06-29 15:21:33.404422"
3089,57086,5000,64476,2874,61134,3384,2273,-6,64806,"2016-06-29 15:21:33.516354"
3083,57083,4997,64489,2876,61147,3383,2284,-7,64806,"2016-06-29 15:21:33.629218"
3093,57075,5000,64489,2876,61145,3380,2283,-9,64806,"2016-06-29 15:21:33.741053"
3090,57067,5001,64489,2881,61154,3381,2284,-25,64806,"2016-06-29 15:21:33.852437"
3099,57073,5000,64466,2875,61151,3382,2285,2,64807,"2016-06-29 15:21:33.963787"
3085,57073,5001,64495,2880,61140,3379,2280,-19,64807,"2016-06-29 15:21:34.075012"
3093,57072,4999,64489,2877,61140,3381,2278,-3,64807,"2016-06-29 15:21:34.186093"
3086,57072,5000,64469,2878,61154,3381,2290,1,64807,"2016-06-29 15:21:34.297850"
3090,57068,4999,64489,2878,61149,3384,2270,3,64807,"2016-06-29 15:21:34.408477"
3085,57073,4997,64471,2877,61136,3380,2289,-21,64807,"2016-06-29 15:21:34.520085"
3087,57067,4998,64509,2879,61161,3381,2299,-11,64807,"2016-06-29 15:21:34.631787"
3087,57079,5001,64475,2874,61149,3378,2296,-4,64807,"2016-06-29 15:21:34.742715"
3088,57073,5001,64473,2877,61148,3381,2288,4,64807,"2016-06-29 15:21:34.854307"
3090,57066,4999,64438,2879,61156,3381,2287,-3,64807,"2016-06-29 15:21:34.965338"
3093,57060,4998,64473,2879,61149,3381,2286,3,64807,"2016-06-29 15:21:35.077147"
3086,57059,5004,64445,2883,61142,3381,2283,9,64808,"2016-06-29 15:21:35.189117"
3091,57062,4997,64487,2877,61158,3383,2301,4,64808,"2016-06-29 15:21:35.300529"
3085,57064,4998,64446,2879,61155,3380,2289,-5,64808,"2016-06-29 15:21:35.411477"
3090,57061,5001,64466,2880,61153,3381,2291,-9,64808,"2016-06-29 15:21:35.522774"
3086,57063,4998,64460,2884,61137,3380,2293,-12,64808,"2016-06-29 15:21:35.634388"
3095,57062,4998,64463,2873,61152,3381,2288,15,64808,"2016-06-29 15:21:35.745830"
3096,57059,4997,64460,2868,61177,3384,2300,1,64808,"2016-06-29 15:21:35.856561"
3088,57064,4999,64443,2876,61146,3380,2291,-4,64808,"2016-06-29 15:21:35.968123"
3088,57065,5002,64464,2875,61152,3379,2295,23,64808,"2016-06-29 15:21:36.079576"
3084,57059,5000,64480,2886,61142,3382,2291,12,64809,"2016-06-29 15:21:36.191625"
3093,57054,4999,64452,2875,61156,3381,2284,4,64809,"2016-06-29 15:21:36.302980"
3080,57054,4999,64414,2881,61146,3380,2283,24,64809,"2016-06-29 15:21:36.414516"
3101,57053,4998,64446,2871,61168,3382,2298,15,64809,"2016-06-29 15:21:36.527213"
3082,57055,4998,64443,2877,61144,3380,2280,8,64809,"2016-06-29 15:21:36.638664"
3086,57052,5000,64458,2881,61152,3379,2293,-12,64809,"2016-06-29 15:21:36.750244"
3084,57050,5001,64451,2876,61156,3379,2293,-6,64809,"2016-06-29 15:21:36.860869"
3094,57053,4998,64460,2875,61160,3383,2290,-4,64809,"2016-06-29 15:21:36.972501"
3094,57052,4997,64429,2880,61159,3383,2297,2,64809,"2016-06-29 15:21:37.083986"
3084,57055,5001,64452,2872,61145,3381,2282,-1,64809,"2016-06-29 15:21:37.194495"
3089,57040,5000,64435,2887,61148,3381,2280,1,64810,"2016-06-29 15:21:37.305162"
3090,57052,4997,64427,2880,61149,3383,2296,12,64810,"2016-06-29 15:21:37.416490"
3092,57043,5000,64441,2879,61146,3382,2300,10,64810,"2016-06-29 15:21:37.528250"
3089,57050,5003,64469,2882,61146,3381,2300,-12,64810,"2016-06-29 15:21:37.638322"
3091,57051,4999,64480,2876,61160,3384,2296,-10,64810,"2016-06-29 15:21:37.750110"
3095,57043,5001,64437,2869,61184,3379,2296,7,64810,"2016-06-29 15:21:37.861657"
3088,57038,4998,64436,2883,61169,3382,2298,-6,64810,"2016-06-29 15:21:37.972795"
3086,57038,5001,64466,2880,61167,3382,2305,-12,64810,"2016-06-29 15:21:38.084571"
3089,57047,4997,64461,2869,61165,3383,2294,2,64810,"2016-06-29 15:21:38.195712"
3091,57052,5000,64419,2877,61144,3382,2288,2,64810,"2016-06-29 15:21:38.307491"
3089,57039,4999,64459,2874,61163,3383,2297,0,64810,"2016-06-29 15:21:38.419522"
3093,57044,4998,64432,2872,61162,3383,2303,0,64810,"2016-06-29 15:21:38.531827"
3085,57030,5001,64440,2885,61160,3382,2296,-7,64810,"2016-06-29 15:21:38.642678"
3084,57042,5000,64428,2882,61167,3380,2303,-5,64810,"2016-06-29 15:21:38.753306"
3087,57048,4999,64435,2877,61158,3382,2300,0,64810,"2016-06-29 15:21:38.865091"
3088,57041,4998,64432,2874,61156,3382,2290,0,64811,"2016-06-29 15:21:38.976853"
3086,57040,5000,64431,2882,61161,3381,2305,-4,64811,"2016-06-29 15:21:39.088770"
3095,57033,5002,64436,2875,61161,3381,2294,-2,64811,"2016-06-29 15:21:39.199417"
3092,57035,4990,64427,2883,61163,3380,2307,-13,64811,"2016-06-29 15:21:39.310538"
3089,57033,5000,64419,2878,61152,3381,2283,-14,64811,"2016-06-29 15:21:39.421726"
3087,57039,4998,64425,2881,61160,3381,2296,0,64811,"2016-06-29 15:21:39.533701"
3089,57031,5002,64415,2878,61155,3378,2294,21,64811,"2016-06-29 15:21:39.645259"
3092,57037,5000,64411,2873,61165,3381,2301,-2,64811,"2016-06-29 15:21:39.756693"
3090,57031,5000,64410,2876,61171,3379,2310,-8,64811,"2016-06-29 15:21:39.867687"
3089,57029,4999,64422,2877,61168,3377,2307,3,64811,"2016-06-29 15:21:39.978363"
3078,57032,5002,64448,2884,61158,3381,2299,-2,64811,"2016-06-29 15:21:40.090047"
3088,57035,5000,64451,2874,61156,3381,2292,-5,64811,"2016-06-29 15:21:40.201570"
3087,57031,4995,64438,2877,61161,3380,2292,5,64811,"2016-06-29 15:21:40.312751"
3085,57035,5000,64423,2884,61150,3382,2300,16,64811,"2016-06-29 15:21:40.423858"
3087,57031,4998,64407,2877,61148,3380,2285,-11,64811,"2016-06-29 15:21:40.535354"
3099,57033,5002,64428,2870,61170,3383,2293,-4,64811,"2016-06-29 15:21:40.646867"
3096,57031,5002,64467,2871,61170,3380,2307,2,64811,"2016-06-29 15:21:40.758250"
3087,57033,4997,64431,2879,61157,3380,2295,10,64811,"2016-06-29 15:21:40.870020"
3094,57027,4996,64421,2878,61163,3382,2296,-6,64811,"2016-06-29 15:21:40.981912"
3085,57035,4999,64433,2877,61155,3377,2303,-2,64811,"2016-06-29 15:21:41.092565"
3097,57036,5000,64435,2878,61158,3379,2302,-11,64811,"2016-06-29 15:21:41.204026"
3092,57031,5001,64418,2878,61165,3381,2302,6,64811,"2016-06-29 15:21:41.315247"
3092,57023,4999,64378,2877,61176,3381,2309,14,64811,"2016-06-29 15:21:41.428252"
3090,57036,4998,64414,2874,61159,3380,2306,-4,64811,"2016-06-29 15:21:41.540315"
3099,57027,5002,64428,2874,61179,3380,2308,-1,64811,"2016-06-29 15:21:41.652357"
3092,57030,5002,64415,2881,61159,3381,2298,11,64811,"2016-06-29 15:21:41.763350"
3090,57023,4995,64422,2878,61167,3381,2300,-10,64811,"2016-06-29 15:21:41.873857"
3094,57024,4998,64428,2883,61168,3381,2310,-2,64811,"2016-06-29 15:21:41.985728"
3091,57018,4999,64431,2884,61160,3382,2297,22,64811,"2016-06-29 15:21:42.096683"
3086,57029,5000,64420,2874,61156,3378,2293,4,64811,"2016-06-29 15:21:42.207302"
3084,57026,4999,64418,2881,61152,3380,2304,-8,64811,"2016-06-29 15:21:42.318269"
3095,57027,4999,64405,2872,61155,3381,2298,-1,64811,"2016-06-29 15:21:42.429967"
3087,57036,4999,64443,2878,61141,3380,2289,6,64811,"2016-06-29 15:21:42.541829"
3092,57021,5000,64411,2877,61159,3380,2288,-4,64811,"2016-06-29 15:21:42.653187"
3094,57029,4997,64424,2878,61172,3380,2313,0,64811,"2016-06-29 15:21:42.764363"
3094,57025,5000,64423,2875,61160,3380,2294,2,64811,"2016-06-29 15:21:42.876450"
3082,57020,4999,64404,2878,61170,3381,2298,1,64811,"2016-06-29 15:21:42.987799"
3090,57029,5003,64431,2877,61165,3381,2314,6,64811,"2016-06-29 15:21:43.099006"
3093,57021,4998,64432,2874,61171,3380,2305,-4,64811,"2016-06-29 15:21:43.210930"
3094,57021,4998,64432,2875,61157,3380,2295,-1,64811,"2016-06-29 15:21:43.322053"
3087,57013,5003,64419,2879,61180,3384,2305,0,64811,"2016-06-29 15:21:43.433376"
3089,57017,5000,64409,2875,61175,3378,2302,6,64811,"2016-06-29 15:21:43.544766"
3097,57015,5001,64392,2878,61162,3378,2292,-14,64811,"2016-06-29 15:21:43.656466"
3085,57011,4999,64396,2880,61174,3381,2298,16,64811,"2016-06-29 15:21:43.768056"
3088,57024,4996,64401,2876,61156,3380,2299,-5,64811,"2016-06-29 15:21:43.879869"
3086,57015,4999,64398,2876,61166,3379,2303,-3,64812,"2016-06-29 15:21:43.991996"
3086,57022,4998,64415,2879,61161,3380,2310,5,64812,"2016-06-29 15:21:44.103685"
3093,57012,5000,64403,2882,61161,3379,2302,-7,64812,"2016-06-29 15:21:44.214995"
3089,57018,4998,64410,2881,61158,3379,2308,4,64812,"2016-06-29 15:21:44.327366"
3088,57016,5002,64427,2874,61186,3380,2312,4,64812,"2016-06-29 15:21:44.439366"
3094,57014,4999,64414,2877,61176,3382,2311,5,64812,"2016-06-29 15:21:44.551055"
3091,57017,5002,64435,2878,61169,3381,2308,2,64812,"2016-06-29 15:21:44.663620"
3093,57014,4999,64417,2874,61154,3378,2289,7,64812,"2016-06-29 15:21:44.775097"
3088,57015,4998,64404,2875,61168,3382,2300,6,64812,"2016-06-29 15:21:44.886164"
3089,57002,4995,64395,2881,61166,3380,2294,-22,64812,"2016-06-29 15:21:44.996896"
3089,57011,4998,64416,2874,61164,3380,2300,7,64812,"2016-06-29 15:21:45.108731"
3081,57012,5000,64381,2874,61160,3378,2298,-4,64812,"2016-06-29 15:21:45.220773"
3086,56997,4996,64405,2879,61167,3376,2304,7,64812,"2016-06-29 15:21:45.333307"
3094,57010,5000,64391,2877,61166,3382,2308,-1,64812,"2016-06-29 15:21:45.443921"
3087,57007,5002,64391,2881,61169,3381,2310,-24,64812,"2016-06-29 15:21:45.555330"
3091,57003,4999,64423,2873,61179,3381,2307,-1,64812,"2016-06-29 15:21:45.666358"
3088,57003,5000,64415,2882,61172,3380,2319,0,64812,"2016-06-29 15:21:45.778249"
3095,57010,5001,64389,2875,61165,3379,2298,16,64812,"2016-06-29 15:21:45.889346"
3102,57005,4997,64392,2864,61194,3380,2309,9,64812,"2016-06-29 15:21:46.000486"
3089,57011,5000,64415,2875,61177,3381,2303,-10,64812,"2016-06-29 15:21:46.112027"
3090,57008,4999,64400,2878,61169,3383,2309,7,64812,"2016-06-29 15:21:46.222647"
3097,57001,4998,64388,2876,61177,3375,2311,4,64812,"2016-06-29 15:21:46.334258"
3088,57006,5000,64382,2881,61160,3382,2305,-4,64812,"2016-06-29 15:21:46.445365"
3091,56992,5003,64409,2869,61187,3380,2301,9,64812,"2016-06-29 15:21:46.555995"
3091,56993,4999,64406,2878,61182,3378,2310,1,64813,"2016-06-29 15:21:46.668061"
3090,57003,5000,64402,2877,61175,3381,2310,-1,64813,"2016-06-29 15:21:46.779092"
3095,56998,4999,64366,2875,61178,3381,2306,34,64813,"2016-06-29 15:21:46.890555"
3090,57002,4997,64390,2878,61168,3380,2309,-4,64813,"2016-06-29 15:21:47.001805"
3087,56994,5001,64416,2889,61156,3380,2306,-20,64813,"2016-06-29 15:21:47.113006"
3095,56997,4997,64385,2880,61170,3379,2309,5,64813,"2016-06-29 15:21:47.223573"
3091,56996,4999,64388,2874,61177,3379,2314,8,64813,"2016-06-29 15:21:47.335337"
3090,57002,4998,64392,2883,61161,3380,2309,-5,64813,"2016-06-29 15:21:47.447035"
3094,56993,5001,64389,2884,61164,3376,2312,20,64813,"2016-06-29 15:21:47.558686"
3094,56988,4999,64364,2876,61184,3380,2315,-5,64813,"2016-06-29 15:21:47.670321"
3087,56993,4999,64412,2880,61163,3381,2301,-17,64813,"2016-06-29 15:21:47.781874"
3090,56995,5004,64402,2871,61171,3381,2299,-3,64813,"2016-06-29 15:21:47.893328"
3094,56998,5001,64413,2879,61172,3380,2309,6,64813,"2016-06-29 15:21:48.004904"
3098,56996,4998,64399,2875,61174,3377,2308,-1,64813,"2016-06-29 15:21:48.114878"
3092,56998,5000,64383,2878,61165,3379,2311,-6,64813,"2016-06-29 15:21:48.225355"
3093,56982,4995,64376,2877,61181,3380,2303,13,64813,"2016-06-29 15:21:48.336802"
3084,56991,5003,64371,2884,61157,3383,2297,-17,64813,"2016-06-29 15:21:48.447693"
3084,56993,4998,64391,2877,61169,3379,2314,8,64813,"2016-06-29 15:21:48.558581"
3088,56987,4999,64368,2876,61184,3379,2325,9,64814,"2016-06-29 15:21:48.670601"
3089,56988,5000,64373,2877,61160,3379,2310,7,64814,"2016-06-29 15:21:48.781548"
3092,56989,5002,64380,2875,61170,3378,2305,12,64814,"2016-06-29 15:21:48.892359"
3092,56987,5001,64359,2878,61165,3382,2304,-9,64814,"2016-06-29 15:21:49.003287"
3096,56992,4998,64371,2874,61163,3380,2308,6,64814,"2016-06-29 15:21:49.114449"
3097,56992,4994,64372,2872,61174,3378,2309,7,64814,"2016-06-29 15:21:49.226619"
3094,56996,5002,64374,2877,61161,3378,2321,-12,64814,"2016-06-29 15:21:49.338326"
3083,56982,5001,64394,2887,61172,3379,2320,-17,64814,"2016-06-29 15:21:49.449673"
3091,56975,5004,64387,2874,61184,3379,2312,-7,64814,"2016-06-29 15:21:49.560606"
3090,56984,4999,64372,2878,61166,3380,2314,-3,64814,"2016-06-29 15:21:49.672157"
3086,56983,4999,64378,2880,61180,3382,2308,2,64814,"2016-06-29 15:21:49.783701"
3095,56983,5000,64360,2874,61177,3379,2312,-10,64814,"2016-06-29 15:21:49.895224"
3094,56984,4998,64383,2868,61184,3381,2316,-2,64814,"2016-06-29 15:21:50.006050"
3090,56988,4999,64381,2875,61164,3382,2304,-5,64815,"2016-06-29 15:21:50.118014"
3088,56976,4999,64395,2878,61186,3381,2309,-11,64815,"2016-06-29 15:21:50.231157"
3093,56975,5000,64355,2875,61180,3380,2305,-5,64815,"2016-06-29 15:21:50.342697"
3091,56971,4996,64368,2881,61174,3378,2298,-4,64815,"2016-06-29 15:21:50.454051"
3087,56977,5000,64351,2882,61171,3380,2322,-11,64815,"2016-06-29 15:21:50.565696"
3098,56980,5001,64372,2871,61175,3379,2311,-2,64815,"2016-06-29 15:21:50.677750"
3088,56973,5001,64355,2875,61174,3381,2311,2,64815,"2016-06-29 15:21:50.789791"
3089,56971,4998,64369,2877,61176,3379,2317,-3,64815,"2016-06-29 15:21:50.900888"
3094,56976,5005,64347,2873,61170,3379,2305,0,64815,"2016-06-29 15:21:51.012325"
3093,56976,5002,64358,2875,61177,3380,2312,-10,64815,"2016-06-29 15:21:51.123715"
3093,56973,4999,64347,2879,61171,3377,2312,-3,64815,"2016-06-29 15:21:51.235539"
3093,56963,5000,64359,2881,61167,3378,2301,-9,64816,"2016-06-29 15:21:51.346934"
3086,56974,4998,64366,2878,61184,3378,2331,-6,64816,"2016-06-29 15:21:51.458284"
3092,56977,5001,64363,2877,61180,3380,2320,4,64816,"2016-06-29 15:21:51.570228"
3098,56967,5000,64379,2873,61182,3378,2313,-16,64816,"2016-06-29 15:21:51.681470"
3097,56974,4996,64389,2876,61179,3380,2316,1,64816,"2016-06-29 15:21:51.793000"
3098,56967,5001,64345,2873,61190,3379,2323,9,64816,"2016-06-29 15:21:51.903874"
3094,56964,4995,64353,2876,61188,3379,2314,2,64816,"2016-06-29 15:21:52.014518"
3096,56961,5003,64360,2874,61186,3381,2303,-20,64816,"2016-06-29 15:21:52.127374"
3092,56970,4999,64367,2874,61174,3374,2328,1,64816,"2016-06-29 15:21:52.238946"
3093,56965,5001,64354,2869,61201,3381,2320,16,64816,"2016-06-29 15:21:52.350331"
3089,56969,4999,64349,2884,61149,3379,2300,-18,64816,"2016-06-29 15:21:52.462028"
3089,56967,4998,64355,2876,61177,3380,2321,10,64816,"2016-06-29 15:21:52.573855"
3094,56961,4999,64327,2885,61172,3378,2323,8,64817,"2016-06-29 15:21:52.685029"
3082,56969,4998,64333,2885,61168,3378,2321,4,64817,"2016-06-29 15:21:52.796143"
3100,56966,4996,64362,2877,61171,3379,2311,-3,64817,"2016-06-29 15:21:52.907070"
3097,56961,5002,64346,2874,61180,3377,2312,-17,64817,"2016-06-29 15:21:53.018488"
3096,56966,4996,64330,2869,61181,3380,2306,13,64817,"2016-06-29 15:21:53.131062"
3097,56961,4998,64350,2875,61180,3380,2315,12,64817,"2016-06-29 15:21:53.242455"
3091,56966,4999,64346,2879,61164,3378,2310,8,64817,"2016-06-29 15:21:53.354383"
3095,56964,5001,64357,2874,61187,3379,2321,-7,64817,"2016-06-29 15:21:53.465907"
3100,56966,5000,64328,2872,61181,3377,2321,12,64817,"2016-06-29 15:21:53.577240"
3090,56960,4999,64363,2879,61180,3382,2319,-2,64817,"2016-06-29 15:21:53.687024"
3092,56967,4999,64353,2873,61189,3380,2327,-13,64817,"2016-06-29 15:21:53.798292"
3085,56960,4994,64358,2879,61186,3381,2315,-32,64817,"2016-06-29 15:21:53.909037"
3092,56952,4997,64365,2875,61176,3378,2318,15,64817,"2016-06-29 15:21:54.020152"
3092,56957,4999,64337,2872,61190,3380,2318,-3,64817,"2016-06-29 15:21:54.132227"
3090,56950,4999,64354,2881,61186,3379,2326,5,64817,"2016-06-29 15:21:54.243962"
3095,56959,5003,64361,2875,61189,3377,2319,3,64817,"2016-06-29 15:21:54.355113"
3088,56954,4998,64325,2879,61181,3377,2318,-12,64818,"2016-06-29 15:21:54.466073"
3089,56966,5003,64350,2883,61156,3377,2321,5,64818,"2016-06-29 15:21:54.579406"
3090,56943,5005,64357,2879,61190,3377,2319,-8,64818,"2016-06-29 15:21:54.690924"
3082,56945,5001,64330,2876,61187,3381,2320,5,64818,"2016-06-29 15:21:54.802340"
3093,56950,5000,64328,2874,61194,3381,2335,-7,64818,"2016-06-29 15:21:54.913455"
3085,56947,5004,64342,2870,61195,3375,2324,21,64818,"2016-06-29 15:21:55.024401"
3088,56963,5003,64342,2878,61156,3377,2316,-3,64818,"2016-06-29 15:21:55.136244"
3082,56945,4998,64338,2878,61182,3379,2323,2,64818,"2016-06-29 15:21:55.248078"
3084,56950,5000,64347,2879,61177,3379,2319,0,64818,"2016-06-29 15:21:55.359440"
3086,56947,4999,64334,2877,61192,3378,2329,-5,64818,"2016-06-29 15:21:55.471142"
3093,56942,4999,64323,2875,61201,3379,2323,-4,64818,"2016-06-29 15:21:55.583234"
3088,56947,4997,64346,2880,61174,3376,2320,5,64818,"2016-06-29 15:21:55.694463"
3091,56944,4998,64332,2875,61182,3377,2325,12,64818,"2016-06-29 15:21:55.805636"
3096,56945,4996,64321,2879,61189,3381,2327,8,64818,"2016-06-29 15:21:55.917278"
3093,56947,4998,64322,2875,61192,3380,2325,26,64818,"2016-06-29 15:21:56.028821"
3097,56945,5002,64349,2876,61181,3380,2321,-9,64818,"2016-06-29 15:21:56.140950"
3084,56937,4997,64329,2878,61187,3377,2330,9,64818,"2016-06-29 15:21:56.252719"
3096,56934,4996,64284,2873,61202,3378,2332,-31,64818,"2016-06-29 15:21:56.364001"
3096,56939,5000,64333,2880,61186,3381,2322,-7,64818,"2016-06-29 15:21:56.475625"
3092,56941,5001,64344,2874,61198,3378,2329,1,64818,"2016-06-29 15:21:56.586580"
3089,56936,4999,64299,2878,61188,3380,2319,-15,64819,"2016-06-29 15:21:56.697988"
3092,56940,4998,64345,2877,61167,3378,2311,2,64819,"2016-06-29 15:21:56.809380"
3083,56943,4997,64334,2882,61173,3380,2327,9,64819,"2016-06-29 15:21:56.920383"
3088,56930,4999,64332,2875,61185,3375,2316,17,64819,"2016-06-29 15:21:57.033360"
3092,56939,4998,64316,2872,61187,3375,2336,-20,64819,"2016-06-29 15:21:57.145046"
3093,56939,5000,64335,2873,61188,3376,2331,6,64819,"2016-06-29 15:21:57.256584"
3086,56932,4998,64326,2880,61182,3378,2328,1,64819,"2016-06-29 15:21:57.368626"
3082,56932,5002,64334,2869,61185,3377,2317,2,64819,"2016-06-29 15:21:57.479385"
3086,56929,5000,64342,2878,61183,3378,2320,13,64819,"2016-06-29 15:21:57.590831"
3088,56929,5001,64302,2876,61186,3377,2322,0,64819,"2016-06-29 15:21:57.701995"
3083,56923,5000,64332,2877,61199,3376,2332,-12,64819,"2016-06-29 15:21:57.813246"
3085,56922,5000,64328,2880,61189,3377,2321,-14,64819,"2016-06-29 15:21:57.926749"
3090,56928,5001,64317,2868,61187,3378,2317,2,64819,"2016-06-29 15:21:58.037144"
3085,56925,5001,64297,2875,61182,3377,2318,33,64819,"2016-06-29 15:21:58.148857"
3093,56927,5000,64300,2874,61201,3378,2328,11,64819,"2016-06-29 15:21:58.261248"
3085,56931,4997,64290,2876,61188,3376,2331,-11,64819,"2016-06-29 15:21:58.372947"
3091,56924,4998,64321,2874,61193,3378,2319,19,64819,"2016-06-29 15:21:58.484453"
3080,56921,5000,64299,2876,61189,3376,2322,9,64819,"2016-06-29 15:21:58.595835"
3092,56931,5000,64298,2878,61186,3376,2339,4,64819,"2016-06-29 15:21:58.706916"
3087,56926,4999,64308,2868,61195,3377,2325,-19,64819,"2016-06-29 15:21:58.817228"
3096,56923,5000,64358,2865,61195,3377,2330,5,64819,"2016-06-29 15:21:58.928733"
3081,56916,5004,64286,2880,61186,3379,2320,8,64819,"2016-06-29 15:21:59.040428"
3085,56916,5002,64296,2877,61193,3379,2323,7,64819,"2016-06-29 15:21:59.151493"
3088,56917,4997,64305,2875,61188,3379,2324,7,64819,"2016-06-29 15:21:59.262895"
3087,56926,4998,64321,2877,61185,3376,2325,-5,64819,"2016-06-29 15:21:59.372852"
3086,56922,5003,64303,2878,61185,3378,2333,4,64819,"2016-06-29 15:21:59.483069"
3092,56916,5004,64275,2877,61195,3377,2331,6,64819,"2016-06-29 15:21:59.594233"
3083,56915,5000,64290,2879,61186,3381,2322,9,64819,"2016-06-29 15:21:59.704740"
3088,56912,5001,64303,2883,61196,3379,2343,3,64819,"2016-06-29 15:21:59.814852"
3083,56918,4998,64294,2879,61184,3377,2325,15,64819,"2016-06-29 15:21:59.925378"
3080,56921,4997,64292,2878,61168,3378,2324,-16,64819,"2016-06-29 15:22:00.036384"
3081,56912,5000,64313,2878,61210,3377,2351,0,64819,"2016-06-29 15:22:00.148354"
3085,56914,4998,64324,2878,61187,3376,2330,-8,64820,"2016-06-29 15:22:00.260440"
3083,56912,4998,64287,2872,61193,3379,2333,18,64820,"2016-06-29 15:22:00.371364"
3093,56916,5002,64284,2869,61194,3378,2331,14,64820,"2016-06-29 15:22:00.482951"
3088,56918,5001,64285,2874,61198,3376,2346,-12,64820,"2016-06-29 15:22:00.594119"
3085,56903,5000,64317,2878,61200,3379,2328,-6,64820,"2016-06-29 15:22:00.704793"
3086,56910,5000,64331,2879,61194,3377,2338,-11,64820,"2016-06-29 15:22:00.815335"
3083,56905,4999,64294,2876,61191,3377,2330,10,64820,"2016-06-29 15:22:00.927664"
3086,56904,4999,64302,2877,61184,3376,2325,4,64820,"2016-06-29 15:22:01.039208"
3086,56902,4998,64307,2879,61204,3376,2336,-4,64820,"2016-06-29 15:22:01.150395"
3096,56906,5002,64323,2875,61197,3378,2331,9,64820,"2016-06-29 15:22:01.261512"
3096,56899,5001,64285,2868,61202,3377,2334,4,64820,"2016-06-29 15:22:01.372690"
3087,56906,4999,64293,2875,61196,3379,2328,11,64820,"2016-06-29 15:22:01.484255"
3084,56908,4999,64287,2877,61194,3379,2338,-3,64820,"2016-06-29 15:22:01.595802"
3091,56905,4997,64296,2878,61194,3379,2341,0,64820,"2016-06-29 15:22:01.706877"
3089,56903,5000,64293,2872,61196,3377,2322,7,64820,"2016-06-29 15:22:01.817389"
3081,56902,5000,64298,2881,61196,3380,2330,4,64820,"2016-06-29 15:22:01.929014"
3089,56897,4997,64287,2873,61205,3376,2329,-1,64820,"2016-06-29 15:22:02.040547"
3080,56900,4997,64298,2871,61196,3374,2331,1,64820,"2016-06-29 15:22:02.152449"
3078,56902,4998,64313,2880,61191,3377,2335,2,64820,"2016-06-29 15:22:02.263563"
3090,56906,5000,64291,2870,61192,3376,2333,10,64820,"2016-06-29 15:22:02.375824"
3086,56904,5000,64286,2868,61206,3377,2341,-16,64820,"2016-06-29 15:22:02.488171"
3089,56897,5002,64311,2880,61203,3378,2342,17,64820,"2016-06-29 15:22:02.599706"
3089,56896,4999,64294,2875,61203,3378,2328,2,64820,"2016-06-29 15:22:02.711516"
3088,56895,4996,64275,2871,61217,3377,2339,-28,64821,"2016-06-29 15:22:02.822451"
3075,56899,5000,64300,2876,61195,3378,2332,-7,64821,"2016-06-29 15:22:02.933494"
3095,56909,4996,64295,2870,61196,3378,2341,-7,64821,"2016-06-29 15:22:03.044829"
3084,56898,4997,64296,2875,61195,3377,2329,1,64821,"2016-06-29 15:22:03.156600"
3079,56892,5001,64283,2875,61191,3377,2327,-10,64821,"2016-06-29 15:22:03.267352"
3085,56890,4999,64290,2874,61207,3373,2325,-2,64821,"2016-06-29 15:22:03.378680"
3089,56887,4999,64288,2872,61210,3379,2332,-5,64821,"2016-06-29 15:22:03.490569"
3083,56900,5001,64311,2878,61184,3377,2330,5,64821,"2016-06-29 15:22:03.601320"
3085,56895,5001,64281,2875,61196,3376,2341,6,64821,"2016-06-29 15:22:03.712575"
3083,56895,5000,64266,2879,61179,3375,2331,-3,64821,"2016-06-29 15:22:03.824400"
3082,56898,4998,64299,2871,61196,3377,2334,1,64821,"2016-06-29 15:22:03.935362"
3084,56886,4998,64273,2874,61217,3376,2348,-2,64821,"2016-06-29 15:22:04.046369"
3083,56892,4999,64277,2873,61209,3379,2342,8,64821,"2016-06-29 15:22:04.158242"
3088,56889,4999,64280,2870,61213,3378,2332,-8,64821,"2016-06-29 15:22:04.269342"
3087,56890,4998,64297,2873,61208,3376,2344,0,64821,"2016-06-29 15:22:04.380809"
3081,56894,4998,64292,2874,61193,3375,2338,-1,64822,"2016-06-29 15:22:04.491883"
3084,56892,5000,64287,2875,61185,3377,2340,-8,64822,"2016-06-29 15:22:04.602924"
3081,56889,5001,64290,2876,61210,3376,2350,14,64822,"2016-06-29 15:22:04.713622"
3087,56882,4998,64274,2876,61213,3375,2340,1,64822,"2016-06-29 15:22:04.824556"
3088,56895,5000,64295,2880,61193,3378,2335,-17,64822,"2016-06-29 15:22:04.935501"
